"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
-4.42395692045396,-8.66548237098422,0.861720770474493,0.608691938542776,-5.4191332867902,0.303478631908036,1.72226281933643,-0.789165564309139,-1.34240791939331,-1.33171118545072,-0.405352141822737,-3.81320410195039,1.66609233898376,-5.1136135096338,5.14450806312028,4.83985944785458,6.41563955368615,-4.95478763700675,-7.41354975264656,-5.21627234211198,-9.10783873398145,3.46322034058758,7.19519792649567,0.893080652086127,-4.87180780069272,-0.221022340691423,-8.23643673127513,-0.697921564385497,-2.56649885118796,7.54885462770569
-6.47020174499604,-6.62582006450783,-4.98576474084601,1.73192925202702,8.15327891456411,-5.78568149863394,6.39721352007861,5.65092975436318,-3.58608192315069,-3.09058335947165,-3.66431769883868,1.12100958251017,-0.446323779177333,-5.99559301612435,5.31103980934321,-0.936341989475475,1.99936890055067,2.85501746029299,-5.34344321642967,-9.97715991814675,-3.13603639413285,2.77831336140286,7.28983758531518,5.21818143020332,-1.33162360392439,-1.18945768794625,-10.8609511011828,3.14426157498056,-2.76217449647286,4.45617662122486
-7.56204044217217,-5.435685163243,-4.34059336600384,2.8464434465037,2.26617589898928,-4.54459932444402,6.43383028658974,-1.87230310827874,0.636531130265556,-5.34312703474336,-0.340289911222164,5.44024172694009,-3.57915143871401,-6.55440161877882,5.02348294665156,-3.52716049513769,1.75337803548045,-3.21909246226705,-6.49417626119919,-8.2367603804688,-11.4236926963721,1.64603419892677,6.81966228241132,6.77852535225374,-5.30069832164023,-2.55570357060223,-6.82672036250367,1.05067167590467,-2.13521997016071,6.96912684502907
-6.12933619474583,-5.82915273457216,0.389477563181726,2.69095082371171,-0.736708197421013,0.0503730403341636,4.38129517164053,1.46244589074957,0.0618696151485409,-0.178318538756385,-0.305076568403667,-1.1103560439249,-1.88530288992315,-3.84639729130739,9.93262147466321,1.24132914556316,4.88987069129786,-5.96723929417082,-7.34007535039369,-3.59806127972619,-4.69374949268224,2.81731803033165,1.82457944355727,8.19930278215948,-2.31311657806453,-2.83947220038973,-12.9353282331456,-3.35427086769949,-5.25352717290442,8.10313674119269
-3.53638955429901,-10.9091336704561,2.35461084583615,-0.246574036047396,-9.84658259184175,-3.16286499664549,3.99838013650932,1.116477992019,3.56318510619384,0.909867676958229,3.14383674620672,-3.56166178392343,-2.57717379108426,-3.15751534969722,4.8605911103479,1.95453199578136,6.44335050612332,-8.12104326987678,-0.123658177693862,-5.38720361671386,-8.64472453627199,5.90328111009642,8.55278508300642,1.03566144202297,-2.81719598055689,0.0444207417988829,-6.08570436504198,0.853502316262412,-3.05393122929081,10.7850478148966
-6.98892846053292,-13.0607443325654,-4.8134218090755,5.49847358187209,1.70555508092481,-4.33845128330584,7.47583721395935,5.55913589242677,1.2356006488066,-2.40989666434051,-1.26818712188472,0.716954326798066,-1.78052519487815,-2.65667751259844,8.3221330785067,-2.71355054761743,1.20869553561291,-5.24860161304774,-4.43672647768358,-6.66495795160531,-15.0478509527463,1.19041252778219,5.93797055604612,3.98717976224747,-5.27072118608161,-2.3339501279461,-10.8498258343332,4.56788906066393,-2.10672515517126,6.7319860609022
-3.82303544127069,-8.42815644038463,-0.942512045978904,0.828178263862011,-2.35683842297092,-4.02475478850027,2.80174760016832,3.9690121893051,-0.505481061624909,-2.29742469091996,-1.40023285167756,-0.523604605623536,-0.824764764045352,1.02409438308345,-1.24545577342239,6.16092998793754,-0.211421399687371,-7.51513301289266,-1.63885897790537,-5.74621403199947,-9.99856598424943,-1.72510143209185,10.4267769207157,4.65856931125458,-3.10350956361397,1.03113660830663,-6.42844729199606,2.95129232440775,1.7027164483485,11.6083822976122
-8.39135676624439,-8.55072336417355,5.45923534472553,5.12789282301641,-7.77759890214645,-1.2762264530138,3.99564396430486,1.30428038295966,-4.03326002030259,0.940583843873377,-3.1406717442908,-4.10072407474743,-2.48656214322016,-0.979790078197271,8.410682899045,0.140239331745271,6.0194234410564,-3.48899056746466,-5.46687550843095,-5.15240856867042,-10.7470169760403,4.4241445060327,9.60668013402622,4.07348960125664,-2.88046520229554,-1.63067477287309,-9.74304304559335,3.99915926871716,-0.60532307305394,14.0848844779722
1.94756039056835,3.31189189756552,-2.20987810530412,-0.302163996973541,6.81361440365328,-3.54216750208937,-0.965646803582641,-0.479909280910082,-1.22153006167511,0.92329130846373,0.596383572403837,-1.18934904741375,-0.335204473280013,2.20610778091399,1.27659028782141,-4.05300086510398,0.119768199374382,1.15295037914845,-4.60691351588388,4.91208576758485,7.53394327663532,1.03762458862613,-3.53411360885522,-0.0256111160409275,2.61648049206421,-1.88161869893457,2.21246635449695,1.3282732232915,1.69250413823678,-4.92671720526473
-10.3631199066885,-3.56138982430896,-4.14041378624272,3.34266959008266,4.18854071314975,-7.23296365432439,3.85286971795539,3.05176483865554,1.4446528075968,-4.12678646714631,4.59213695015497,3.21553300196234,2.24231943353876,-6.87608608016971,5.26978971179947,0.825295245788574,-0.606636973169919,1.7922978149087,-5.50151361816691,-3.90658496522721,-7.33689993888851,-0.225880741416812,0.232567934329844,11.4191320177608,-5.06874744756457,-4.22889412077693,-15.9474870544319,2.0971590581175,-1.35106016496558,5.72350683047816
-6.33128511993862,-7.66034467990981,2.8805869315847,7.13285508369292,-3.69282241617319,-0.719142660812704,7.49824014380177,7.23545657773809,0.513254131954412,-0.413378483235729,-2.25975428987206,-1.86604638678473,-3.24058986727859,0.763092897073766,5.77409198994245,4.47108448049722,10.3869198905306,-0.376113235616814,-2.01904219255852,-1.13063838766084,-13.0504948604494,5.24969933608758,7.83211419600637,5.08116857636002,-5.61113075413824,1.89461389827854,-10.6797445105069,-0.706080580103351,-1.72138976248317,12.5080794187485
3.03367014964612,5.12732716643219,-1.56997360354901,-4.262161820221,7.81738208413427,2.34398217401909,-5.48615105389405,-1.33371519146241,-3.89796523122606,1.07254088292454,-1.03964784075244,3.25791116018892,2.52034830540995,2.59661719552719,-1.14762318429819,-2.47346606158871,-8.72093065677758,4.29449460569175,8.64281450906635,0.0698739746096564,7.32432176471497,-4.69897437270051,-4.05969668541664,-3.83319055244936,-0.14826110733653,-0.607026939733258,5.21618616650534,-3.56877485739605,0.578780192262167,-11.4589099696262
-5.54528230202868,-4.78337142116619,0.470452023990053,2.52688015741826,-0.261862434519106,-3.55684153874754,7.44903091415741,-0.475792369632672,-0.137804889872028,4.33447262525985,3.20121081587446,-2.60475455576956,-0.708015763183206,0.308636583094257,4.76672549895951,2.36671535996186,2.76575723113803,-3.95530082485368,-0.912644753766168,-5.11557177502608,-9.54522118990656,1.13594587065675,4.25663206672598,6.20619585599264,-8.36018657934642,-1.62904849666684,-7.95304292795397,-2.81618092017328,0.741326538462883,14.2448439300857
-5.85396417437086,-8.33927929927053,-1.02740239994775,6.4158477199747,-4.07713112550878,-1.3564132283356,7.14504291843982,-0.147541357114251,-2.05784628923892,-0.390310033122789,-0.967422934549482,-5.49117699417972,-0.521579485853601,-0.817173453887566,8.5516618210201,-0.537375490666186,5.59373266347935,-6.48643760598346,-1.88135068100428,-3.3401241642552,-12.9335036514956,4.37976899971332,5.52191675415332,9.55545379869871,-2.55609055987566,-1.04849399349732,-12.1791932940001,-0.489261981892874,-5.21449174598583,16.1746332796641
-5.06183208938438,-2.96316893178519,4.85855218488604,0.835658994455864,-6.4676265869755,-4.52572402712168,-2.96081215984619,5.79593291476482,1.65530737545804,3.37393847907197,0.935697879010033,-1.85972556402733,-5.64390230603498,0.6325600530196,2.76530380273074,3.67262627573624,5.33650090393394,2.99226705750795,-1.59152598126047,-1.53868373103384,-4.91935559023441,1.60523564032549,6.07169830155675,-2.61745844182744,-0.433618524969727,-0.534585560866259,-1.49740897526505,-2.96997143740779,-2.53303683386471,6.60053178554486
0.237467451935742,-5.04859964592372,1.1285790090287,7.32485124241708,-6.39406561773981,-0.405754901227227,0.94417396468998,-2.59859939153456,3.51057213950133,3.16657097327456,0.338957275504534,2.58053388398356,-2.02980129566787,-8.10239426659792,2.93456675181211,2.95491346375123,5.28414006911845,-7.80293278033492,-0.57232123004229,-1.75687156078539,-10.5220529263603,5.58459235373217,8.35563013128511,1.80740358471625,0.801332678618841,4.15474754324283,-5.66228098700884,-4.11107581709633,-0.432978644451214,8.73993680758588
-8.82307299763423,-5.36490044510218,-0.685303814607411,3.87254692517665,0.435909943814995,-1.30497638762843,7.68219426858577,8.19075445660905,1.17193420824422,-3.60170250039964,-2.11109352866918,-4.06374928219064,-1.16148176304696,-4.99667549921283,4.6216286528962,1.36249186341799,2.31457022680221,-4.68569884709015,-5.01640169679971,-6.46358780519328,-1.40797520886181,4.24991793034209,4.48180923395325,6.12607408142252,-4.48854497906544,0.553475706310453,-6.08980850345252,0.0412841459186225,1.28973931078887,12.248530822391
-0.949561123591711,-6.19887834360109,3.21666494603547,3.27401295531126,-6.39162808168091,0.189721648719327,3.03406056782828,0.703441169027516,2.75634036808704,0.969492745713989,1.85045804522413,-4.43778327400445,0.582097808106511,2.19561899740998,-2.50024759497183,3.27280773820867,3.77236163773859,-1.59146190167377,1.4757348953739,-4.20223333903728,-1.97334840285011,1.59094370529243,2.48862116723722,0.8315336775215,1.53935384521584,-0.784420394114677,-0.669361510156552,-1.97233850261552,-1.20274747947952,1.5853606346208
-7.94145236347548,-7.0442894531506,-3.3852009697396,5.75658035056703,-2.8423126443398,-1.91801777084831,4.2043974711439,1.4570680711288,-1.17540468316028,5.13629798201684,1.97210186515843,-5.59185963680954,2.17326241335737,-6.6048507223701,1.44799221582032,3.62861995297661,4.95781595174461,-4.29352230349457,-6.50577693843559,-8.13685976672307,-8.63857286610228,4.4743865495415,7.73048626893233,7.00230352323375,-2.47188483765888,0.273057308139005,-10.2084937967703,5.07097560994757,-0.284048776425994,13.9061965443016
-8.24043652538894,-10.1589580916051,-6.38840452790375,-2.30631046212988,1.70065725853338,-7.98508302411729,2.51003252567962,1.53709985487496,-0.117333553801191,-1.14396886142886,0.3151704714518,-0.874803005210532,3.41964383671487,-8.8386779411777,6.4080315266868,-0.870094971096191,1.61399596798435,-0.471120676180467,-6.14380184754996,-2.16043705102052,-10.9400143131735,3.69338397841306,7.50035276277471,11.1002777087823,-7.03113833583727,-1.03951088491381,-13.6963243913906,0.708639255603806,-3.62709738061444,10.6191947333831
3.00070482002213,-5.31009347750914,3.57374695343396,-1.05632510397702,-5.03436631831344,1.75866373391273,4.67305991068335,3.18893317551366,3.87803232359354,2.71176166465748,-2.18758340010609,-0.331050458046471,-3.12126040916494,-0.129043877356399,2.71050777088747,2.25963630766176,-0.288159738017053,-1.52594641140182,-4.32240102078213,-2.27735098546528,-0.890080885376192,5.23384465449659,3.647455609472,0.303231149567819,-1.08650413951448,2.60982586894818,-1.38469345176887,0.737214708705995,-4.9961417296383,7.25431857680221
-3.44340111618912,-8.42828289338809,2.14426316437832,2.99810286503361,-5.01381473515223,-4.68269342107122,2.86843151757281,2.76958230965954,6.48366405604167,2.04571921606204,-1.08298403339857,-2.88497705714162,-2.8901391559117,-8.18134737365648,3.15654380360023,0.00296440348411764,5.88860419202568,-4.11746680144497,-2.18412870268287,0.478652448334313,-6.31086192251925,2.82176515504423,7.33925059571089,4.69644716768079,1.286311933958,-0.628722322748532,-3.4702907420214,0.636874482223794,-4.88198946224642,10.0532898450232
-8.77916502891802,-7.94848413242803,1.0656179485217,5.32000098176553,-6.92144674663844,-3.78556867719432,9.88653265233348,-2.56368975752562,-1.58601376334532,-0.00297594933643519,2.59930189374338,-1.82378748745475,-0.345205223514696,-4.20660379651769,7.65484745516212,6.59589224440971,1.88143301735901,-6.52218902805973,-3.47955202830097,-3.88249905604167,-11.1702420625786,1.83574685263692,10.2522208492351,8.26044462775282,-6.09936237875762,0.85945181953343,-12.0696721355328,0.169944851712453,-5.25328195160917,17.2620367915989
-3.83668978792561,0.240353466274541,5.81845622996561,-4.49806066244559,-1.89541525508366,0.0218525320821057,4.79011847734295,1.3943346266787,1.98040500627811,1.57951327835908,-1.60041915386574,-3.86678961900751,-2.92588120238944,-0.272567689421385,1.5611605126094,1.74928952813241,0.277889068062691,-0.631612396172616,0.196461089549705,1.35936722689897,-1.64586960944268,0.448124566402624,3.67641597837031,-3.49854943076448,0.0377228330730398,2.94700648937469,-2.42776579586513,1.19899065244843,4.16457985860628,0.431357341709975
-4.33024362042722,-10.1050741849095,5.7911102081957,7.65900613922534,-5.9884093152679,-1.30661494088983,3.33378822975723,3.72059741260829,4.05425232741939,1.58781501938299,-4.190189837124,-2.90356947515036,-4.79521697947943,-4.84384259466231,5.51177672198702,2.70579077556909,4.65420110414169,-7.88019714782062,-5.1072317020741,-1.72251726307351,-11.3304058141579,7.43224232839739,11.7031599113904,2.29287649371436,-2.00920818175893,4.20740943613605,-13.2601624778502,0.721493859157527,-2.51944482293186,12.5296795079536
-7.1674343354589,-1.75906423934532,-5.11102906278572,2.28865987751806,6.71805432182552,-7.94978925563806,2.83187091782233,1.7009512107299,-4.15641651208313,-5.32375135451034,1.9014208282807,4.07125707610585,3.55399547525973,-7.21241799812098,6.50618629622378,-1.5727514400496,0.19306410876077,6.25745099457908,-6.64990902139162,-10.4213505566765,-4.00585723770281,-1.96764164727519,6.34027931124169,14.1459346713153,-5.2529819565621,-2.50350716035692,-13.0829635585415,2.73883484456334,-3.37523416426061,12.3443464975129
-7.91393102070902,-3.24314076962189,-5.50218638053084,2.12465559140497,4.22201001848392,-1.9379144471075,2.11862255270509,-1.96003885538155,-2.56542435859359,-7.8746548024152,3.89399854995164,6.62717608754456,1.83839609645279,-7.21263900089564,9.42912367541025,-0.829033924598339,-4.06548908131013,1.22070103664933,-9.814027089254,-8.31335724003494,-7.56746323847502,-1.51027561459713,2.14997509530869,9.98160540776484,-4.05140861765504,-2.21559273704184,-15.1935656271707,3.19027331385189,-9.31394525034115,8.82314664618151
0.501469988424429,3.43997456352972,-0.717097051972662,-5.79772325998868,1.00507143120933,-2.11354061732423,-1.3152481743167,-6.29939134135014,0.340934397855478,5.3696895374147,-2.79734584578954,3.87516260532563,1.64371003425302,2.44545863262299,-2.14569178965023,-3.42118981840921,-2.44034136425346,4.42304623506955,1.39183304837929,1.8607582676284,6.81955388823539,-2.24365802106398,-3.69198960358568,0.343006018362629,2.8995386530995,3.05839015559946,6.38070029915298,2.40784099805514,3.98121208525998,-6.9927617051249
-5.17658510798196,-5.24070055786165,7.21903317963335,-0.286787188156138,-3.73513559946209,1.25462729588073,0.552981702666944,1.17897117386472,1.80997312871901,4.52967745817829,-1.16173532085416,-4.656562670159,-4.07295960893876,-0.0821511340110383,4.52985840318444,2.29851477964163,4.28813047829769,-10.0468566868023,-4.90438019795511,-3.99790201189361,-5.6116279569999,0.611519376424032,8.31156194186795,1.50705646310161,-3.04940913365445,1.17289965324768,-2.62822184106366,-0.498154373639907,-1.16605691310451,6.68303229902725
-2.3423942459445,4.01537372936267,0.123439199788617,-0.378408906857977,0.400245619341089,-7.05276963547022,-5.10956877184328,-2.54578743010354,-0.320626408125461,-1.50618751470341,-2.46962744988659,-0.398555968922155,-0.344399424091178,-1.49613111672911,0.779240354166073,0.774938469673194,2.07732846993549,-1.78267435599483,-0.134740406424777,-0.478120134620728,0.288269173468787,-1.78642385985063,-0.209571139894503,-1.82524749496439,0.331521139579552,0.231195852552682,-2.89426947141038,-2.62481632638558,1.03572870357385,-0.614591913223431
-2.18293005428225,-8.90705007399453,-5.0675850112885,4.01771615339442,-3.52896493118765,-3.08325863784463,8.12963381831413,-1.00423471607422,0.701960400727647,0.408342768442747,1.26719762123201,1.47270747041258,-2.08053416046629,-3.50546430575263,8.15577643582684,-0.741417542265811,-1.8529027702592,-3.79877606462276,0.323903165556496,-8.9621474301058,-5.6817303996763,0.0343528104729018,2.01336214248821,4.78778490561876,-3.55589979963678,1.93077016550475,-7.29107011609931,-5.5782145568075,-1.36343778499916,7.03803616714086
-0.439481116739503,2.12472176029437,0.102047720379274,-5.33768213377838,1.57998649333436,1.77192435954984,1.44295501121199,-2.31054755660392,1.18350965166507,-0.966401882120356,-0.495751991319138,-0.00311786888092271,-1.94474701295737,3.95909916536024,4.84362433765543,-1.93590183235967,-1.70704892615041,-0.895520481492118,2.33745315809515,-2.24158585219326,-0.704438360573869,-0.115017463477612,-0.237869114232454,-4.14960523616309,1.67041698255535,2.21230372672658,-0.823235436916882,-1.06900542279348,1.34138703807031,-4.48993882468181
-9.48097454258195,-3.67245027486831,-8.3493540540989,1.7168029902074,2.19915496765117,-7.11019363039643,6.82715514608085,-0.0465577480998877,-3.4503922349519,0.0829155554266352,1.49602707342851,1.08997551469515,1.47071128238539,-4.55977948233538,3.89097127131819,-3.27839901874254,-4.31501870615498,-3.10991521819074,-1.94177388226311,-4.83943777460749,-8.61150751905678,2.51165741394438,2.44153943334074,9.36224371154771,-6.6977228343561,-1.72811018358279,-9.61128312586808,-2.79243095961647,-4.04240491870837,8.48637267297428
0.127517237440132,-9.72975081516727,2.23374857718771,5.67009320606108,-7.83398790172438,0.80622170352613,3.8336607019325,1.62899643022338,-3.50909078800277,0.861428691647214,-1.56398379618961,-5.70384312324327,-2.71733590540829,1.00984811620842,3.88826843190125,3.7142621926869,5.7446611084221,-4.63318370320328,0.325369774702814,-3.54633273363931,-11.5954234383179,7.61195018745424,8.35024135240261,-4.99857004835181,-2.87619120843576,-3.64747731600251,-6.53656144017992,-1.19398962372158,2.2673633300967,13.8266716816663
-5.89847650441354,-2.25530562941152,-10.5543221534542,3.08650417403862,1.52188247553393,-4.45466686648656,5.17253754225116,2.54681543088637,-4.59340656392538,-9.52374421024541,0.189448680897514,-0.208285906479236,-1.05567037884636,-7.22162152192956,6.99859557694749,0.967320328506543,1.0279783572436,-2.12594414753573,-6.42166133092897,-3.72864223799634,-8.70498988343023,2.60777772979583,1.81467832417638,12.5070854315431,-4.42159445783619,-2.20697778900742,-9.86679863452397,0.168209803761972,-3.07174731225536,9.85687179792794
2.9540900837965,5.13280786316437,2.01648937551286,1.50653241417361,3.400005754613,3.42384240651903,-2.62881344916923,0.674363956753976,-0.540641211460045,2.63070780127126,1.7900857275067,-0.493626642135076,-2.37324768782657,3.71011382291595,-4.56111785262914,-1.99434478158437,-0.526085874824338,3.27164673120161,3.30284763864818,2.73006615500784,5.50244993194992,-5.46189111688404,-5.71279398611928,-2.58247659136895,2.97500281585597,2.81670207951584,6.29063263845185,0.843403556499481,1.31046436415572,-11.4543425748141
7.52141540017022,9.62519210513661,-4.01474971604155,-2.60328017984341,8.73284304173716,-0.569269075092617,-9.30152839394951,-4.45993786703856,-7.06604902026885,0.944822641715033,0.275363483988781,0.97639694847536,-1.97781872412582,4.32910503213763,-6.4748395224391,-4.00030876259795,-5.3053368656917,9.63321401807923,-0.555573452410806,4.31531448423254,9.72256415696202,-1.32208004730715,-5.7383483311807,-2.30930588747068,3.75879179688915,-0.978000957459674,5.98307373787589,4.22035963467054,6.11112532566256,-13.1272758777111
-3.65574399879947,-4.05965228627333,-2.7763944931431,5.49015342666319,-1.34833863102822,-5.56384144326811,4.8600341579866,0.65745456280913,3.83870130038007,-3.64802927089352,0.575101203059802,-2.22381547579155,-1.68675474470588,-6.49851892708975,7.2283309280756,1.64509376993427,2.43158046870585,-7.99364982465317,-2.42611346231946,-6.47058626556811,-2.28410353535831,3.84957694680926,4.47225515505783,6.4646499161634,-6.08370041549828,-6.34126418615717,-14.003718058373,4.03569481531234,-3.59360921450396,7.56765136343183
-3.18252944662657,2.48951863771704,-1.44531538574437,1.15501107212642,-0.549371688229445,-5.24836668050691,1.83187196932125,1.07162150656154,-3.9629410514701,-4.14799050923495,-6.75942576344193,-0.838445926627055,4.05365969321512,-3.50872114764792,-0.000313457985005927,-2.94029511197453,2.54847395194496,-0.752960280228773,-3.07798962815879,-3.8922432704336,-1.84036567737092,0.473388998371966,-0.353361287225242,5.68473272606555,-3.36568557428782,0.133006427973074,-0.65493323304602,2.21080051538101,-3.89517411597489,3.17828260798417
-1.13832600117372,-5.35732863975499,-1.00690357202618,4.94577355902336,3.12155748712328,-4.55251872642695,6.73028728842745,4.43567483465433,-4.0287746464217,-6.49694810953638,-1.68896046324963,-0.429729436240187,-1.06098308225109,-1.14707475695334,1.80765130563954,-2.32129522514733,1.35612323388288,-1.20533757959144,-2.71276110892703,-5.38496158384574,-11.4841557434602,4.92864154681065,6.55202118370611,10.64272008556,-5.25834636840737,-2.7528386442591,-13.1376540327999,0.846286343661864,-7.64592558698563,12.628491862719
-4.46316277105532,-6.07120643290624,1.15046147841471,1.62389844697871,-2.06482243896897,-4.96442678980146,5.34618780856078,1.10794506603908,3.00823264040544,-1.22863010514496,2.19391126703231,0.471814112955087,-2.62415905164089,-4.93535058897476,8.65639829356886,-2.12086438310659,3.71777405705673,-0.689424790693662,-7.13202428425705,-6.4787611495455,-3.98641712042446,3.21122927637315,-2.2316545071124,2.14639133091443,-5.42544200301165,-0.873722594653676,-9.61160102006201,0.96309421950065,-2.1246618349691,8.20051920191916
-8.65970712269683,-8.46376332563228,-0.491305731487986,5.44272742299071,-0.746788859816421,-1.75599898330063,7.85656363042925,-2.48951747862215,-5.96921574707435,-5.96102421476866,0.0544183595638222,-1.73761619932735,-2.90756248914782,-2.57022807364569,6.54859344260715,0.22901878002097,3.35971084004783,-3.64418507754248,-1.73151633680717,-4.26042950989336,-8.28941468931689,1.86474373044853,5.31907424505788,6.58440478294874,0.83595207284584,-1.40100849423633,-9.90202233402767,0.12491075280592,-4.00864110490116,12.9734389536041
3.45479140433426,4.61375531592897,-1.26039721539002,0.0770610695788769,0.630328763597138,1.93086105992084,-3.61757834794688,-0.792887191085312,1.7028416286668,-1.47621519502711,-3.10059832564246,-0.803208182204354,-0.0912870703658074,2.30288508755016,-1.73700197226848,0.54879297363258,-5.50122846467291,2.34524535156653,1.69542774302492,3.34109965986767,9.27396196224102,-3.4647747860913,-4.19131493971372,-2.0223640778847,2.63738312099845,-2.11672177440105,6.58774486786105,-3.52636812932709,1.35549451031428,-2.14812865681719
